timestamp ecg beat_detected ibi
1239790388.0 1.7693059444 0 17161472.0
1239794388.0 1.8035190582 0 17165472.0
1239798388.0 1.8035190582 0 17169472.0
1239802388.0 1.783968687 0 17173472.0
1239806388.0 1.7790811061 0 17177472.0
1239810388.0 1.8279570579 0 17181472.0
1239814388.0 1.8475073814 0 17185472.0
1239818388.0 1.8475073814 0 17189472.0
1239822388.0 1.8279570579 0 17193472.0
1239826380.0 1.823069477 0 17197464.0
1239830372.0 1.8523949623 0 17201456.0
1239834380.0 1.8914956092 0 17205464.0
1239838380.0 1.8914956092 0 17209464.0
1239842380.0 1.8719452857 0 17213464.0
