timestamp,measurement,qrs_detected
2967481252,0.9090909004,0
2967485220,0.8993157386,0
2967489220,0.8895405769,0
2967493212,0.9237536430,0
2967497204,0.9579667091,0
2967501196,0.9237536430,0
2967505188,0.8699902534,0
2967509180,0.8357770919,0
2967513156,0.8553275108,0
2967517140,0.8993157386,0
2967521132,0.8553275108,0
2967525124,0.8162267684,0
2967529116,0.7673509120,0
2967533108,0.7722384929,0
2967537100,0.7820137023,0
2967541084,0.7429130077,0
2967545076,0.6842619895,0
2967549076,0.6500488281,0
2967553064,0.6500488281,0
2967557044,0.6549364089,0
2967561028,0.6109481811,0
2967565020,0.5425220012,0
2967569000,0.5131964683,0
2967572996,0.5229716300,0
2967576988,0.5767350673,0
2967580980,0.5571847438,0
2967584976,0.5278592109,0
2967588960,0.5034213066,0
2967592948,0.5425220012,0
2967596940,0.5962854385,0
2967600932,0.6011730194,0
2967604924,0.5913978099,0
2967608916,0.6109481811,0
2967612908,0.6842619895,0
2967616908,0.7869012832,0
2967620900,0.8455523490,0
2967624892,0.8797654151,0
2967628884,0.9237536430,0
2967632864,1.0117301940,0
2967636860,1.1192570924,0
2967640856,1.1876833438,0
2967644860,1.2072336673,0
2967648860,1.2121212482,0
2967652868,1.2267839908,0
2967656868,1.2414467334,0
2967660876,1.1925709247,0
2967664876,1.0459432601,0
2967668868,0.9286412239,0
2967672868,0.8748778343,0
2967676860,0.8308895111,0
2967680852,0.7380254268,0
2967684844,0.5962854385,0
2967688836,0.4740957736,0
2967692828,0.4105571746,0
2967696820,0.3861192512,0
2967700820,0.3665689229,0
2967704820,0.3470185756,0
2967708812,0.3665689229,0
2967712804,0.4447702884,0
2967716776,0.5474095821,0
2967720768,0.5865102291,0
2967724760,0.5865102291,0
2967728756,0.5816226482,0
2967732744,0.6256109237,0
2967736740,0.6744868278,0
2967740732,0.6744868278,0
2967744732,0.6207233428,0
2967748724,0.5718474864,0
2967752712,0.5767350673,0
2967756700,0.5962854385,0
2967760692,0.5522971630,0
2967764684,0.4789833545,0
2967768676,0.4056695938,0
2967772668,0.4007820129,0
2967776652,0.3861192512,0
2967780652,0.3567937374,0
2967784652,0.2883675384,0
2967788632,0.2590420246,0
2967792620,0.2492668628,0
2967796620,0.3176930427,0
2967800612,0.3372434139,0
2967804612,0.3323558330,0
2967808604,0.3567937374,0
2967812604,0.4301075458,0
2967816592,0.5131964683,0
2967820592,0.5474095821,0
2967824588,0.5376344203,0
2967828572,0.5571847438,0
2967832556,0.6353860855,0
2967836548,0.7526881694,0
2967840548,0.8113391876,0
2967844548,0.8308895111,0
2967848540,0.8651026725,0
2967852532,0.9481915473,0
2967856528,1.0508308410,0
2967860516,1.1045943498,0
2967864512,1.1094819307,0
2967868500,1.1241446733,0
2967872500,1.1925709247,0
2967876500,1.2903225421,0
2967880500,1.3636363744,0
2967884508,1.4125122070,0
2967888512,1.4858260154,0
2967892508,1.5982404708,0
2967896500,1.7350928783,0
2967900500,1.8181818962,0
2967904512,1.8621701240,0
2967908520,1.9159335136,0
2967912524,2.0087976455,0
2967916508,2.1212120056,0
2967920508,2.1700880527,0
2967924500,2.1896383762,0
2967928508,2.2287390232,0
2967932508,2.2776148319,0
2967936516,2.3313782215,0
2967940532,2.3020527362,0
2967944532,2.1945259571,0
2967948540,2.0821113586,0
2967952548,2.0283479690,0
2967956540,2.0136852264,0
2967960536,1.9648094177,0
2967964544,1.8621701240,0
2967968540,1.8035190582,0
2967972536,1.8181818962,0
2967976544,1.8670577049,0
2967980536,1.8670577049,0
2967984528,1.8328446388,0
2967988532,1.8132943153,0
2967992540,1.8328446388,0
2967996544,1.8572825431,0
2968000548,1.8230694770,0
2968004536,1.7497556209,0
2968008536,1.7106549739,0
2968012536,1.7057673931,0
2968016536,1.7497556209,0
2968020536,1.7448680400,0
2968024520,1.7106549739,0
2968028516,1.6959922313,0
2968032528,1.7497556209,0
2968036524,1.8181818962,0
2968040524,1.8181818962,0
2968044524,1.7888562679,0
2968048532,1.8230694770,0
2968052536,1.9843597412,0
2968056540,2.2238514423,0
2968060548,2.4828934669,0
2968064548,2.8152492523,0
2968068556,3.2355816364,0
2968072568,3.7145650386,0
2968076564,4.1593351364,0
2968080572,4.3597264289,1
2968084564,4.2179861068,0
2968088560,3.8709676742,0
2968092556,3.3773217201,0
2968096564,2.8641250610,0
2968100564,2.4193549156,0
2968104572,2.1114368438,0
2968108584,1.9941349029,0
2968112580,2.0381231307,0
2968116580,2.1700880527,0
2968120572,2.2727272510,0
2968124580,2.3362658023,0
2968128572,2.4046921730,0
2968132564,2.4731183052,0
2968136564,2.5513195991,0
2968140572,2.5073313713,0
2968144580,2.4095797538,0
2968148580,2.3460409641,0
2968152572,2.3167154788,0
2968156580,2.3069403171,0
2968160580,2.2091886997,0
2968164580,2.0625610351,0
2968168584,1.9599218368,0
2968172588,1.9403715133,0
2968176580,2.0087976455,0
2968180572,2.0625610351,0
2968184564,2.1212120056,0
2968188564,2.2140762805,0
2968192556,2.3362658023,0
2968196556,2.4144673347,0
2968200564,2.4046921730,0
2968204564,2.3411533832,0
2968208572,2.3020527362,0
2968212564,2.3313782215,0
2968216564,2.3704788684,0
2968220564,2.3460409641,0
2968224564,2.2825024127,0
2968228564,2.2531769275,0
2968232572,2.2873899936,0
2968236572,2.3313782215,0
2968240580,2.3216030597,0
2968244572,2.2678396701,0
2968248572,2.2434017658,0
2968252580,2.2825024127,0
2968256572,2.3460409641,0
2968260556,2.3655912876,0
2968264564,2.3509285449,0
2968268564,2.3509285449,0
2968272564,2.4242424964,0
2968276564,2.4877810478,0
2968280568,2.4975562095,0
2968284564,2.4340176582,0
2968288564,2.3851418495,0
2968292572,2.3558161258,0
2968296580,2.2776148319,0
2968300588,2.1603128910,0
2968304580,2.0332355499,0
2968308584,1.9745845794,0
2968312580,2.0136852264,0
2968316580,2.0576734542,0
2968320580,2.0478982925,0
2968324584,1.9696969985,0
2968328580,1.9110459327,0
2968332592,1.9159335136,0
2968336608,1.9208210945,0
2968340608,1.8719452857,0
2968344612,1.8084066390,0
2968348600,1.7399804592,0
2968352600,1.7448680400,0
2968356580,1.7693059444,0
2968360580,1.7595307826,0
2968364580,1.6813293457,0
2968368596,1.6471162796,0
2968372608,1.6813293457,0
2968376616,1.7253177165,0
2968380624,1.7155425548,0
2968384620,1.6813293457,0
2968388636,1.6764417648,0
2968392640,1.7302052974,0
2968396632,1.8084066390,0
2968400620,1.7888562679,0
2968404628,1.7595307826,0
2968408628,1.7546432018,0
2968412632,1.8230694770,0
2968416624,1.8866080284,0
2968420612,1.8914956092,0
2968424612,1.8523949623,0
2968428616,1.8426198005,0
2968432604,1.8963831901,0
2968436608,1.9648094177,0
2968440608,1.9745845794,0
2968444608,1.9354838371,0
2968448616,1.9061583518,0
2968452624,1.9403715133,0
2968456632,1.9941349029,0
2968460628,2.0039100646,0
2968464616,1.9843597412,0
2968468624,1.9843597412,0
2968472624,2.0381231307,0
2968476612,2.0821113586,0
2968480620,2.0527858734,0
2968484624,1.9941349029,0
2968488624,1.9941349029,0
2968492620,2.0576734542,0
2968496620,2.1260998249,0
2968500620,2.1309874057,0
2968504612,2.0869989395,0
2968508612,2.0869989395,0
2968512604,2.1456501483,0
2968516596,2.2091886997,0
2968520596,2.1945259571,0
2968524604,2.1505377292,0
2968528612,2.1456501483,0
2968532612,2.1945259571,0
2968536620,2.2629520893,0
2968540620,2.2580645084,0
2968544612,2.2140762805,0
2968548612,2.1994135379,0
2968552620,2.2385141849,0
2968556620,2.2873899936,0
2968560612,2.2776148319,0
2968564620,2.2482893466,0
2968568628,2.2580645084,0
2968572620,2.3216030597,0
2968576620,2.3900294303,0
2968580612,2.3802542686,0
2968584612,2.3509285449,0
2968588612,2.3655912876,0
2968592620,2.4584555625,0
2968596628,2.5513195991,0
2968600628,2.5708699226,0
2968604620,2.5415444374,0
2968608628,2.5415444374,0
2968612636,2.5855326652,0
2968616644,2.6344087123,0
2968620644,2.6197457313,0
2968624652,2.5366568565,0
2968628652,2.5122189521,0
2968632660,2.5708699226,0
2968636660,2.6001954078,0
2968640644,2.5806450843,0
2968644632,2.5317692756,0
2968648636,2.5122189521,0
2968652644,2.5073313713,0
2968656652,2.5268816947,0
2968660652,2.4780058860,0
2968664644,2.3949170112,0
2968668652,2.3264906406,0
2968672652,2.2922775745,0
2968676660,2.3020527362,0
2968680660,2.3069403171,0
2968684652,2.2971651554,0
2968688660,2.3020527362,0
2968692652,2.3411533832,0
2968696668,2.3460409641,0
2968700660,2.2873899936,0
2968704660,2.2043011188,0
2968708652,2.1945259571,0
2968712660,2.3460409641,0
2968716652,2.6588466167,0
2968720664,2.9814271926,0
2968724668,3.3040077686,0
2968728652,3.5874876976,0
2968732656,3.7243402004,0
2968736644,3.5923752784,0
2968740652,3.1769306659,0
2968744656,2.6246333122,0
2968748660,2.1260998249,0
2968752660,1.7546432018,1
2968756660,1.5347018241,0
2968760660,1.4125122070,0
2968764660,1.3880742835,0
2968768668,1.4418377876,0
2968772668,1.5786901473,0
2968776672,1.7106549739,0
2968780676,1.7644183635,0
2968784688,1.7497556209,0
2968788684,1.7546432018,0
2968792684,1.8035190582,0
2968796680,1.8572825431,0
2968800688,1.8279570579,0
2968804684,1.7546432018,0
2968808688,1.7106549739,0
2968812688,1.7448680400,0
2968816676,1.8279570579,0
2968820672,1.8572825431,0
2968824680,1.8572825431,0
2968828684,1.8768328666,0
2968832688,1.9208210945,0
2968836688,1.9745845794,0
2968840688,1.9599218368,0
2968844688,1.9208210945,0
2968848680,1.9159335136,0
2968852688,1.9745845794,0
2968856676,2.0332355499,0
2968860668,2.0185728073,0
2968864664,1.9745845794,0
2968868664,1.9550342559,0
2968872660,2.0087976455,0
2968876652,2.0576734542,0
2968880652,2.0478982925,0
2968884652,2.0136852264,0
2968888652,2.0136852264,0
2968892652,2.0821113586,0
2968896652,2.1456501483,0
2968900652,2.1456501483,0
2968904644,2.1065492630,0
2968908644,2.1065492630,0
2968912644,2.1896383762,0
2968916644,2.2629520893,0
2968920644,2.2971651554,0
2968924652,2.2873899936,0
2968928652,2.3118278980,0
2968932652,2.3802542686,0
2968936652,2.4486804008,0
2968940628,2.4437928199,0
2968944628,2.4095797538,0
2968948628,2.4095797538,0
2968952628,2.4486804008,0
2968956612,2.5268816947,0
2968960620,2.5122189521,0
2968964628,2.4828934669,0
2968968636,2.4877810478,0
2968972636,2.5268816947,0
2968976636,2.5562071800,0
2968980628,2.5024437904,0
2968984624,2.4193549156,0
2968988628,2.3509285449,0
2968992628,2.3509285449,0
2968996628,2.3704788684,0
2969000628,2.3118278980,0
2969004628,2.2238514423,0
2969008636,2.1554253101,0
2969012644,2.1358749866,0
2969016652,2.1212120056,0
2969020652,2.0430107116,0
2969024648,1.9452590942,0
2969028644,1.8719452857,0
2969032644,1.8768328666,0
2969036648,1.9061583518,0
2969040644,1.8768328666,0
2969044644,1.8230694770,0
2969048644,1.7937438488,0
2969052652,1.8230694770,0
2969056648,1.8670577049,0
2969060644,1.8328446388,0
2969064652,1.7741935253,0
2969068664,1.7497556209,0
2969072668,1.8035190582,0
2969076652,1.8768328666,0
2969080660,1.8768328666,0
2969084672,1.8475073814,0
2969088672,1.8475073814,0
2969092672,1.8866080284,0
2969096668,1.9305962562,0
2969100672,1.9061583518,0
2969104672,1.8475073814,0
2969108672,1.8279570579,0
2969112660,1.8328446388,0
2969116664,1.8572825431,0
2969120668,1.8230694770,0
2969124660,1.7644183635,0
2969128672,1.7399804592,0
2969132668,1.7546432018,0
2969136668,1.7644183635,0
2969140680,1.7106549739,0
2969144680,1.6226783752,0
2969148684,1.5542521476,0
2969152692,1.5200390815,0
2969156680,1.4956011772,0
2969160680,1.4320625305,0
2969164680,1.3391984701,0
2969168676,1.2854349613,0
2969172684,1.3049852848,0
2969176684,1.3489736318,0
2969180696,1.3391984701,0
2969184692,1.2805473804,0
2969188684,1.2365591526,0
2969192692,1.2414467334,0
2969196700,1.2658846378,0
2969200700,1.2561094760,0
2969204684,1.2267839908,0
2969208684,1.2267839908,0
2969212676,1.2756597995,0
2969216684,1.3489736318,0
2969220692,1.3636363744,0
2969224704,1.3391984701,0
2969228700,1.3440860509,0
2969232692,1.3685239553,0
2969236704,1.4173997879,0
2969240708,1.4076246261,0
2969244716,1.3685239553,0
2969248716,1.3880742835,0
2969252716,1.4613881111,0
2969256736,1.4956011772,0
2969260740,1.4271749496,0
2969264748,1.3245357275,0
2969268756,1.2854349613,0
2969272764,1.3294233083,0
2969276772,1.3880742835,0
2969280772,1.3929618644,0
2969284780,1.3880742835,0
2969288772,1.4125122070,0
2969292772,1.5102639198,0
2969296784,1.6080156326,0
2969300780,1.6520038604,0
2969304772,1.6617790222,0
2969308784,1.6715541839,0
2969312792,1.7399804592,0
2969316788,1.8230694770,0
2969320784,1.8621701240,0
2969324784,1.8670577049,0
2969328784,1.8866080284,0
2969332780,1.9550342559,0
2969336772,2.0527858734,0
2969340772,2.1358749866,0
2969344780,2.2580645084,0
2969348772,2.4731183052,0
2969352780,2.8641250610,0
2969356780,3.3088953495,0
2969360780,3.6803519725,0
2969364784,3.8660800933,0
2969368776,3.8123167037,0
2969372772,3.5630497932,0
2969376780,3.0694036483,0
2969380764,2.4828934669,0
2969384768,1.9501466751,1
2969388772,1.5982404708,0
2969392772,1.4418377876,0
2969396780,1.4418377876,0
2969400792,1.4907135963,0
2969404788,1.5493645668,0
2969408796,1.6373411178,0
2969412816,1.7497556209,0
2969416812,1.8230694770,0
2969420812,1.8084066390,0
2969424796,1.7595307826,0
2969428796,1.7546432018,0
2969432804,1.8181818962,0
2969436816,1.8670577049,0
2969440816,1.8523949623,0
2969444820,1.8181818962,0
2969448828,1.7839686870,0
2969452824,1.8084066390,0
2969456816,1.8377322196,0
2969460816,1.8084066390,0
2969464800,1.7448680400,0
2969468788,1.7057673931,0
2969472800,1.7155425548,0
2969476808,1.7253177165,0
2969480820,1.6764417648,0
2969484832,1.5933528900,0
2969488820,1.5444769859,0
2969492820,1.5591397285,0
2969496828,1.5786901473,0
2969500836,1.5591397285,0
2969504836,1.5249266624,0
2969508836,1.5200390815,0
2969512828,1.5738025665,0
2969516836,1.6275659561,0
2969520848,1.6226783752,0
2969524852,1.5982404708,0
2969528844,1.5982404708,0
2969532836,1.6568914413,0
2969536848,1.7253177165,0
2969540864,1.7253177165,0
2969544872,1.7106549739,0
2969548864,1.7302052974,0
2969552856,1.8084066390,0
2969556848,1.8866080284,0
2969560836,1.9110459327,0
2969564840,1.9061583518,0
2969568840,1.9257086753,0
2969572848,1.9892473220,0
2969576852,2.0430107116,0
2969580852,2.0332355499,0
2969584856,1.9941349029,0
2969588856,1.9892473220,0
2969592860,2.0527858734,0
2969596852,2.1114368438,0
2969600860,2.1114368438,0
2969604860,2.0723361968,0
2969608852,2.0527858734,0
2969612852,2.0821113586,0
2969616852,2.1016616821,0
2969620852,2.0576734542,0
2969624848,1.9794721603,0
2969628844,1.9403715133,0
2969632840,1.9745845794,0
2969636828,2.0283479690,0
2969640812,2.0185728073,0
2969644808,1.9794721603,0
2969648808,1.9452590942,0
2969652808,1.9599218368,0
2969656804,2.0039100646,0
2969660780,2.0039100646,0
2969664768,1.9794721603,0
2969668776,1.9843597412,0
2969672772,2.0430107116,0
2969676756,2.0576734542,0
2969680756,2.0283479690,0
2969684752,1.9745845794,0
2969688752,1.9648094177,0
2969692748,2.0185728073,0
2969696740,2.0772237777,0
2969700740,2.0674486160,0
2969704732,2.0283479690,0
2969708724,2.0087976455,0
2969712708,2.0527858734,0
2969716700,2.0918865203,0
2969720692,2.0772237777,0
2969724692,2.0283479690,0
2969728684,2.0136852264,0
2969732684,2.0527858734,0
2969736684,2.1016616821,0
2969740684,2.0821113586,0
2969744684,2.0283479690,0
2969748676,2.0136852264,0
2969752668,2.0381231307,0
2969756660,2.0821113586,0
2969760660,2.0625610351,0
2969764660,2.0136852264,0
2969768664,1.9843597412,0
2969772668,2.0087976455,0
2969776660,2.0185728073,0
2969780656,1.9745845794,0
2969784656,1.9012707710,0
2969788644,1.8328446388,0
2969792652,1.8328446388,0
2969796656,1.8181818962,0
2969800656,1.7399804592,0
2969804652,1.6373411178,0
2969808660,1.5689149856,0
2969812660,1.5640274047,0
2969816652,1.5591397285,0
2969820652,1.5151515007,0
2969824652,1.4418377876,0
2969828652,1.4027370452,0
2969832644,1.4222873687,0
2969836644,1.4320625305,0
2969840636,1.4125122070,0
2969844636,1.3538612127,0
2969848644,1.3440860509,0
2969852628,1.3929618644,0
2969856628,1.4467253684,0
2969860628,1.4467253684,0
2969864628,1.4173997879,0
2969868636,1.4173997879,0
2969872648,1.4662756919,0
2969876644,1.5249266624,0
2969880644,1.5298142433,0
2969884644,1.5004887580,0
2969888632,1.4858260154,0
2969892628,1.5200390815,0
2969896620,1.5689149856,0
2969900620,1.5493645668,0
2969904628,1.5151515007,0
2969908628,1.5151515007,0
2969912628,1.5738025665,0
2969916628,1.6422286987,0
2969920636,1.6471162796,0
2969924644,1.6324535369,0
2969928644,1.6422286987,0
2969932648,1.7106549739,0
2969936648,1.7790811061,0
2969940636,1.7937438488,0
2969944644,1.7741935253,0
2969948652,1.7986314296,0
2969952652,1.8523949623,0
2969956664,1.9257086753,0
2969960664,1.9354838371,0
2969964672,1.9159335136,0
2969968676,1.9354838371,0
2969972676,2.0136852264,0
2969976676,2.1260998249,0
2969980676,2.2336266040,0
2969984676,2.3655912876,0
2969988684,2.6001954078,0
2969992668,2.9618768692,0
2969996676,3.3724339008,0
2970000676,3.7096774578,0
2970004676,3.8954057693,0
2970008672,3.9100685119,0
2970012660,3.7292277812,0
2970016668,3.3235580921,0
2970020668,2.6979472637,0
2970024668,2.0821113586,1
2970028668,1.6275659561,0
2970032676,1.4173997879,0
2970036684,1.3929618644,0
2970040684,1.4271749496,0
2970044696,1.4809384346,0
2970048692,1.5689149856,0
2970052692,1.6959922313,0
2970056692,1.7986314296,0
2970060692,1.8132943153,0
2970064704,1.7448680400,0
2970068688,1.7008798122,0
2970072684,1.6959922313,0
2970076692,1.6959922313,0
2970080700,1.6471162796,0
2970084708,1.5786901473,0
2970088708,1.5493645668,0
2970092716,1.5738025665,0
2970096716,1.5982404708,0
2970100700,1.5640274047,0
2970104692,1.5200390815,0
2970108684,1.5151515007,0
2970112684,1.5591397285,0
2970116696,1.5933528900,0
2970120684,1.5493645668,0
2970124688,1.4907135963,0
2970128688,1.4809384346,0
2970132684,1.5395894050,0
2970136672,1.6129032135,0
2970140676,1.6226783752,0
2970144680,1.6080156326,0
2970148668,1.6275659561,0
2970152680,1.7106549739,0
2970156680,1.8084066390,0
2970160664,1.8426198005,0
2970164656,1.8377322196,0
2970168664,1.8572825431,0
2970172672,1.9257086753,0
2970176680,1.9843597412,0
2970180676,2.0039100646,0
2970184656,1.9990224838,0
2970188652,2.0283479690,0
2970192644,2.1065492630,0
2970196644,2.1847507953,0
2970200644,2.2043011188,0
2970204636,2.1749756336,0
2970208644,2.1798632144,0
2970212644,2.2385141849,0
2970216652,2.2971651554,0
2970220652,2.2922775745,0
2970224660,2.2482893466,0
2970228652,2.2385141849,0
2970232652,2.2825024127,0
2970236652,2.3264906406,0
2970240652,2.3118278980,0
2970244652,2.2873899936,0
2970248652,2.3069403171,0
2970252644,2.3704788684,0
2970256636,2.4291300773,0
2970260636,2.4193549156,0
2970264636,2.3851418495,0
2970268636,2.3949170112,0
2970272636,2.4389052391,0
2970276636,2.4877810478,0
2970280636,2.4389052391,0
2970284636,2.3607037067,0
2970288628,2.2922775745,0
2970292636,2.2922775745,0
2970296644,2.3069403171,0
2970300636,2.2580645084,0
2970304620,2.1994135379,0
2970308628,2.1603128910,0
2970312620,2.1749756336,0
2970316628,2.1749756336,0
2970320636,2.1163244247,0
2970324644,2.0381231307,0
2970328648,1.9990224838,0
2970332644,2.0234603881,0
2970336636,2.0674486160,0
2970340628,2.0381231307,0
2970344632,1.9990224838,0
2970348624,1.9892473220,0
2970352620,2.0478982925,0
2970356612,2.0918865203,0
2970360604,2.0772237777,0
2970364604,2.0283479690,0
2970368596,2.0136852264,0
2970372596,2.0674486160,0
2970376588,2.1358749866,0
2970380588,2.1554253101,0
2970384596,2.1749756336,0
2970388604,2.2287390232,0
2970392604,2.3362658023,0
2970396596,2.4437928199,0
2970400596,2.4926686286,0
2970404596,2.4731183052,0
2970408596,2.4926686286,0
2970412596,2.5610947608,0
2970416588,2.6588466167,0
2970420588,2.6881721019,0
2970424588,2.6686217784,0
2970428596,2.7272727489,0
2970432600,2.9521017074,0
2970436588,3.2111437320,0
2970440588,3.3382208347,0
2970444588,3.3431084156,0
2970448588,3.2844574451,0
2970452588,3.2013685703,0
2970456580,3.0938415527,0
2970460580,2.9423265457,0
2970464588,2.7761485576,0
2970468588,2.6490714550,0
2970472588,2.6197457313,0
2970476592,2.6490714550,0
2970480580,2.6490714550,0
2970484572,2.6441838741,0
2970488580,2.6148581504,0
2970492580,2.6001954078,0
2970496564,2.5464320182,0
2970500564,2.4437928199,0
2970504572,2.3509285449,0
2970508564,2.2873899936,0
2970512564,2.3362658023,0
2970516556,2.3998045921,0
2970520548,2.4437928199,0
2970524556,2.4486804008,0
2970528540,2.4584555625,0
2970532548,2.4682307243,0
2970536548,2.4584555625,0
2970540548,2.3655912876,0
2970544556,2.2043011188,0
2970548556,2.0576734542,0
2970552560,1.9599218368,0
2970556564,1.8768328666,0
2970560568,1.7497556209,0
2970564560,1.5933528900,0
2970568560,1.4565005302,0
2970572548,1.3538612127,0
2970576564,1.2316715717,0
2970580568,1.0117301940,0
2970584556,0.6989247322,0
2970588548,0.4496578693,0
2970592540,0.2688172101,0
2970596532,0.1710654973,0
2970600524,0.0928641223,0
2970604516,0.0733137798,0
2970608516,0.1612903118,0
2970612516,0.3665689229,0
2970616516,0.5962854385,0
2970620508,0.8162267684,0
2970624508,0.9872922897,0
2970628496,1.0948191833,0
2970632492,1.3098728656,0
2970636492,1.6520038604,0
2970640476,2.1163244247,0
2970644476,2.6050829887,1
2970648468,3.1231670379,0
2970652468,3.5826001167,0
2970656460,3.9393939971,0
2970660468,4.0713586807,0
2970664464,3.9882698059,0
2970668460,3.7390029430,0
2970672452,3.3040077686,0
2970676444,2.7859237194,0
2970680452,2.3118278980,0
2970684452,1.9745845794,0
2970688452,1.8230694770,0
2970692448,1.8621701240,0
2970696448,1.9745845794,0
2970700444,2.0772237777,0
2970704444,2.1358749866,0
2970708452,2.1603128910,0
2970712452,2.1945259571,0
2970716460,2.2189638614,0
2970720468,2.1896383762,0
2970724476,2.2140762805,0
2970728476,2.3264906406,0
2970732460,2.5171065330,0
2970736460,2.7223851680,0
2970740464,2.8592374801,0
2970744460,2.9472141265,0
2970748468,3.0303030014,0
2970752452,3.1231670379,0
2970756452,3.1182794570,0
2970760452,2.9472141265,0
2970764464,2.6832845211,0
2970768460,2.3704788684,0
2970772452,2.0381231307,0
2970776452,1.5982404708,0
2970780440,1.0997067642,0
2970784436,0.7429130077,0
2970788420,0.6109481811,0
2970792412,0.7184750556,0
2970796404,0.9579667091,0
2970800396,1.2365591526,0
2970804404,1.5493645668,0
2970808404,1.8768328666,0
2970812396,2.2140762805,0
2970816388,2.5073313713,0
2970820396,2.6979472637,0
2970824404,2.8347995758,0
2970828404,2.9618768692,0
2970832412,3.1085042953,0
2970836416,3.2453567981,0
2970840420,3.2795698642,0
2970844420,3.2355816364,0
2970848428,3.1818182468,0
2970852428,3.1524927616,0
2970856436,3.1329424381,0
2970860444,3.0791788101,0
2970864436,3.0058650970,0
2970868424,2.9814271926,0
2970872428,3.0009775161,0
2970876424,2.9863147735,0
2970880432,2.9276638031,0
2970884428,2.9716520309,0
2970888428,3.1329424381,0
2970892428,3.3333332538,0
2970896436,3.5043988227,0
2970900428,3.6119256019,0
2970904428,3.7927663326,0
2970908436,4.1446723937,0
2970912436,4.5161290168,0
2970916436,4.7458453178,0
2970920436,4.8191595077,0
2970924436,4.7262949943,0
2970928444,4.4770283699,0
2970932444,4.1348972320,0
2970936436,3.6950147151,0
2970940436,3.0889539718,0
2970944428,2.3704788684,0
2970948420,1.5982404708,0
2970952412,0.9872922897,0
2970956404,0.5913978099,0
2970960388,0.3567937374,0
2970964388,0.2052785873,0
2970968376,0.1270772218,0
2970972372,0.0684261989,0
2970976356,0.0488758563,0
2970980340,0.0244379281,0
2970984340,0.0782013654,0
2970988332,0.2199413537,0
2970992340,0.4838709354,0
2970996332,0.7820137023,0
2971000304,1.0557184219,0
2971004300,1.2316715717,0
2971008300,1.4076246261,0
2971012300,1.5738025665,0
2971016288,1.7106549739,0
2971020268,1.7350928783,0
2971024260,1.6666666030,0
2971028248,1.5933528900,0
2971032236,1.5786901473,0
2971036232,1.5933528900,0
2971040220,1.5591397285,0
2971044224,1.4858260154,0
2971048220,1.4320625305,0
2971052212,1.4516129493,0
2971056212,1.5298142433,0
2971060212,1.5640274047,0
2971064212,1.6715541839,0
2971068220,1.8621701240,0
2971072216,2.1163244247,0
2971076220,2.3704788684,0
2971080220,2.5610947608,0
2971084212,2.7614858150,0
2971088212,3.0156402587,0
2971092204,3.3822093009,0
2971096196,3.8172042846,0
2971100196,4.2179861068,0
2971104188,4.4379277229,0
2971108188,4.4965786933,0
2971112196,4.3939394950,0
2971116196,4.1446723937,0
2971120204,3.7829911708,0
2971124204,3.3773217201,0
2971128212,2.9863147735,0
2971132220,2.6197457313,0
2971136220,2.2336266040,0
2971140212,1.7546432018,0
2971144216,1.2218964099,0
2971148200,0.7624633312,0
2971152204,0.4789833545,0
2971156196,0.3030303001,0
2971160164,0.2932551193,0
2971164164,0.3861192512,0
2971168164,0.5913978099,0
2971172156,0.7233626842,0
2971176156,0.7233626842,0
2971180156,0.5962854385,0
2971184152,0.6842619895,0
2971188144,1.0117301940,0
2971192140,1.4027370452,0
2971196140,1.6373411178,0
2971200160,1.7155425548,0
2971204172,1.7302052974,0
2971208160,1.7497556209,0
2971212156,1.8035190582,0
2971216148,1.8523949623,0
2971220160,1.8866080284,0
2971224144,1.9648094177,0
2971228140,2.0869989395,0
2971232140,2.2140762805,0
2971236132,2.2678396701,0
2971240132,2.2825024127,0
2971244132,2.3655912876,0
2971248144,2.6246333122,0
2971252148,3.0449657440,0
2971256144,3.4799609184,0
2971260140,3.7634408473,0
2971264140,3.8660800933,0
2971268132,3.8660800933,0
2971272116,3.8074291229,0
2971276120,3.6754643917,0
2971280124,3.4261975288,0
2971284124,3.1133918762,0
2971288132,2.8347995758,0
2971292132,2.6050829887,0
2971296124,2.3900294303,0
2971300116,2.1554253101,0
2971304128,1.9452590942,0
2971308116,1.8768328666,0
2971312116,2.0234603881,0
2971316108,2.3167154788,0
2971320116,2.6148581504,0
2971324116,2.8641250610,0
2971328116,3.0449657440,0
2971332108,3.0351905822,0
2971336108,2.8103616714,0
2971340116,2.2873899936,0
2971344116,1.6617790222,0
2971348124,1.1534701585,0
2971352116,0.8406646728,0
2971356100,0.7086998939,0
2971360092,0.6011730194,0
2971364084,0.4789833545,0
2971368076,0.3079178810,0
2971372068,0.2003910064,0
2971376044,0.1173020482,0
2971380036,0.1221896409,0
2971384036,0.2346040964,0
2971388020,0.5816226482,0
2971392016,1.0801564407,0
2971395996,1.3880742835,0
2971399996,1.4173997879,0
2971404004,1.3538612127,0
2971408012,1.3782991170,0
2971412012,1.5298142433,0
2971416024,1.7302052974,0
2971420016,1.9061583518,0
2971424012,2.0332355499,0
2971428012,2.2043011188,0
2971432004,2.4877810478,0
2971435996,2.8103616714,0
2971440004,3.0791788101,0
2971444004,3.2355816364,0
2971448012,3.2942326068,0
2971452012,3.2991201877,0
2971456012,3.2209188938,0
2971460012,3.0107526779,0
2971464012,2.6392962932,0
2971468012,2.2727272510,0
