timestamp ecg beat_detected ibi
4039943588.0 1.5493645668 0 587964.0
4039947596.0 1.7644183635 0 591972.0
4039951604.0 2.1309874057 0 595980.0
4039955596.0 2.1114368438 0 599972.0
4039959604.0 1.7693059444 0 603980.0
4039963596.0 1.5542521476 0 607972.0
4039967604.0 1.7399804592 0 611980.0
4039971600.0 2.0625610351 0 615976.0
4039975596.0 2.028347969 0 619972.0
4039979588.0 1.6911046504 0 623964.0
4039983588.0 1.4809384346 0 627964.0
4039987596.0 1.6568914413 0 631972.0
4039991608.0 1.9745845794 0 635984.0
4039995604.0 1.9452590942 0 639980.0
4039999596.0 1.6177907943 0 643972.0
4040003596.0 1.4320625305 0 647972.0
4040007588.0 1.6324535369 0 651964.0
4040011600.0 1.9843597412 0 655976.0
4040015604.0 1.9501466751 0 659980.0
4040019608.0 1.6226783752 0 663984.0
4040023608.0 1.4320625305 0 667984.0
4040027604.0 1.6226783752 0 671980.0
4040031608.0 1.9599218368 0 675984.0
4040035608.0 1.9648094177 0 679984.0
4040039604.0 1.6715541839 0 683980.0
4040043604.0 1.4760508537 0 687980.0
4040047596.0 1.6422286987 0 691972.0
4040051604.0 1.9305962562 0 695980.0
4040055604.0 1.8572825431 0 699980.0
4040059608.0 1.4907135963 0 703984.0
4040063604.0 1.3098728656 0 707980.0
4040067604.0 1.5982404708 0 711980.0
4040071596.0 2.1554253101 0 715972.0
4040075604.0 2.4828934669 0 719980.0
4040079604.0 2.6246333122 0 723980.0
4040083612.0 3.0156402587 0 727988.0
4040087604.0 3.7683284282 0 731980.0
4040091596.0 4.3304009437 1 735972.0
4040095580.0 4.2913002967 0 3984.0
4040099580.0 3.6559140682 0 7984.0
4040103580.0 2.9814271926 0 11984.0
4040107588.0 2.6001954078 0 15992.0
4040111572.0 2.3949170112 0 19976.0
4040115580.0 2.0430107116 0 23984.0
4040119572.0 1.5493645668 0 27976.0
4040123576.0 1.2218964099 0 31980.0
4040127572.0 1.3000977039 0 35976.0
4040131540.0 1.5689149856 0 39944.0
4040135540.0 1.539589405 0 43944.0
4040139532.0 1.2170088291 0 47936.0
4040143528.0 1.011730194 0 51932.0
4040147524.0 1.182795639 0 55928.0
4040151524.0 1.5151515007 0 59928.0
4040155524.0 1.5786901473 0 63928.0
4040159524.0 1.3294233083 0 67928.0
4040163528.0 1.1583577394 0 71932.0
4040167524.0 1.3343108892 0 75928.0
4040171516.0 1.6373411178 0 79920.0
4040175536.0 1.6129032135 0 83940.0
4040179540.0 1.295210123 0 87944.0
4040183536.0 1.1094819307 0 91940.0
4040187532.0 1.3000977039 0 95936.0
4040191516.0 1.6520038604 0 99920.0
4040195508.0 1.6959922313 0 103912.0
4040199516.0 1.412512207 0 107920.0
4040203516.0 1.256109476 0 111920.0
4040207520.0 1.4711632728 0 115924.0
4040211528.0 1.8377322196 0 119932.0
4040215528.0 1.8572825431 0 123932.0
4040219532.0 1.5493645668 0 127936.0
4040223540.0 1.3489736318 0 131944.0
4040227556.0 1.500488758 0 135960.0
4040231532.0 1.8181818962 0 139936.0
4040235540.0 1.8181818962 0 143944.0
4040239556.0 1.5200390815 0 147960.0
4040243540.0 1.3245357275 0 151944.0
4040247556.0 1.5298142433 0 155960.0
4040251572.0 1.9208210945 0 159976.0
4040255564.0 1.9696969985 0 163968.0
4040259564.0 1.6764417648 0 167968.0
4040263572.0 1.4760508537 0 171976.0
4040267572.0 1.6520038604 0 175976.0
4040271568.0 1.9990224838 0 179972.0
4040275564.0 2.0234603881 0 183968.0
4040279556.0 1.7350928783 0 187960.0
4040283556.0 1.5640274047 0 191960.0
4040287540.0 1.783968687 0 195944.0
4040291540.0 2.160312891 0 199944.0
4040295532.0 2.1945259571 0 203936.0
4040299540.0 1.8914956092 0 207944.0
4040303532.0 1.6959922313 0 211936.0
4040307544.0 1.8866080284 0 215948.0
4040311532.0 2.1896383762 0 219936.0
4040315540.0 2.1505377292 0 223944.0
4040319540.0 1.823069477 0 227944.0
4040323536.0 1.6226783752 0 231940.0
4040327544.0 1.8426198005 0 235948.0
4040331540.0 2.2091886997 0 239944.0
4040335532.0 2.2091886997 0 243936.0
4040339528.0 1.8866080284 0 247932.0
4040343516.0 1.6764417648 0 251920.0
4040347528.0 1.8866080284 0 255932.0
4040351516.0 2.2482893466 0 259920.0
4040355516.0 2.2385141849 0 263920.0
4040359528.0 1.8719452857 0 267932.0
4040363532.0 1.5982404708 0 271936.0
4040367524.0 1.7204301357 0 275928.0
4040371524.0 2.0234603881 0 279928.0
4040375516.0 2.0087976455 0 283920.0
4040379500.0 1.6959922313 0 287904.0
4040383508.0 1.5053763389 0 291912.0
4040387500.0 1.6764417648 0 295904.0
4040391512.0 1.9550342559 0 299916.0
4040395508.0 1.8866080284 0 303912.0
4040399508.0 1.5298142433 0 307912.0
4040403516.0 1.3000977039 0 311920.0
4040407504.0 1.4565005302 0 315908.0
4040411492.0 1.8035190582 0 319896.0
4040415488.0 1.8475073814 0 323892.0
4040419492.0 1.5591397285 0 327896.0
4040423492.0 1.3440860509 0 331896.0
4040427480.0 1.4809384346 0 335884.0
4040431484.0 1.8181818962 0 339888.0
4040435496.0 1.8523949623 0 343900.0
4040439500.0 1.5640274047 0 347904.0
4040443500.0 1.3538612127 0 351904.0
4040447516.0 1.5298142433 0 355920.0
4040451528.0 1.9061583518 0 359932.0
4040455528.0 1.9599218368 0 363932.0
4040459524.0 1.666666603 0 367928.0
4040463524.0 1.4467253684 0 371928.0
4040467524.0 1.5982404708 0 375928.0
4040471512.0 1.9648094177 0 379916.0
4040475512.0 1.9941349029 0 383916.0
4040479508.0 1.6764417648 0 387912.0
4040483516.0 1.4467253684 0 391920.0
4040487524.0 1.6177907943 0 395928.0
4040491528.0 1.9696969985 0 399932.0
4040495528.0 1.9794721603 0 403932.0
4040499532.0 1.6617790222 0 407936.0
4040503532.0 1.4271749496 0 411936.0
